,date,price_da,price_imbalance
27317,2019-01-10 14:30:00,76.06,44.51
27318,2019-01-10 14:45:00,76.06,43.58
27319,2019-01-10 15:00:00,75.4,44.51
27320,2019-01-10 15:15:00,75.4,222.96
27321,2019-01-10 15:30:00,75.4,84.16
27322,2019-01-10 15:45:00,75.4,125.4
27323,2019-01-10 16:00:00,76.78,222.96
27324,2019-01-10 16:15:00,76.78,376.78
27325,2019-01-10 16:30:00,76.78,44.98
27326,2019-01-10 16:45:00,76.78,56.78
27327,2019-01-10 17:00:00,83.45,141.16
27328,2019-01-10 17:15:00,83.45,41.59
27329,2019-01-10 17:30:00,83.45,44.03
27330,2019-01-10 17:45:00,83.45,44.03
27331,2019-01-10 18:00:00,85.15,45.09
27332,2019-01-10 18:15:00,85.15,44.88
27333,2019-01-10 18:30:00,85.15,32.84
27334,2019-01-10 18:45:00,85.15,39.34
27335,2019-01-10 19:00:00,78.16,31.43
27336,2019-01-10 19:15:00,78.16,129.16
27337,2019-01-10 19:30:00,78.16,38.18
27338,2019-01-10 19:45:00,78.16,39.36
27339,2019-01-10 20:00:00,71.92,17.25
27340,2019-01-10 20:15:00,71.92,52.52
27341,2019-01-10 20:30:00,71.92,44.88
27342,2019-01-10 20:45:00,71.92,44.93
27343,2019-01-10 21:00:00,67.25,39.24
27344,2019-01-10 21:15:00,67.25,52.52
27345,2019-01-10 21:30:00,67.25,44.38
27346,2019-01-10 21:45:00,67.25,32.8
27347,2019-01-10 22:00:00,62.04,31.43
27348,2019-01-10 22:15:00,62.04,44.09
27349,2019-01-10 22:30:00,62.04,44.77
27350,2019-01-10 22:45:00,62.04,35.43
27351,2019-01-10 23:00:00,51.07,34.02
27352,2019-01-10 23:15:00,51.07,35.86
27353,2019-01-10 23:30:00,51.07,41.16
27354,2019-01-10 23:45:00,51.07,34.13
27355,2019-01-11 00:00:00,46.0,35.68
27356,2019-01-11 00:15:00,46.0,146.02
27357,2019-01-11 00:30:00,46.0,141.43
27358,2019-01-11 00:45:00,46.0,246.0
27359,2019-01-11 01:00:00,44.2,42.28
27360,2019-01-11 01:15:00,44.2,140.02
27361,2019-01-11 01:30:00,44.2,69.12
27362,2019-01-11 01:45:00,44.2,57.22
27363,2019-01-11 02:00:00,45.43,43.18
27364,2019-01-11 02:15:00,45.43,142.21
27365,2019-01-11 02:30:00,45.43,142.21
27366,2019-01-11 02:45:00,45.43,43.49
27367,2019-01-11 03:00:00,46.42,43.53
27368,2019-01-11 03:15:00,46.42,83.53
27369,2019-01-11 03:30:00,46.42,69.69
27370,2019-01-11 03:45:00,46.42,129.91
27371,2019-01-11 04:00:00,45.0,142.59
27372,2019-01-11 04:15:00,45.0,43.48
27373,2019-01-11 04:30:00,45.0,43.53
27374,2019-01-11 04:45:00,45.0,43.53
27375,2019-01-11 05:00:00,43.5,43.43
27376,2019-01-11 05:15:00,43.5,43.55
27377,2019-01-11 05:30:00,43.5,43.53
27378,2019-01-11 05:45:00,43.5,138.69
27379,2019-01-11 06:00:00,50.0,69.69
27380,2019-01-11 06:15:00,50.0,44.93
27381,2019-01-11 06:30:00,50.0,44.73
27382,2019-01-11 06:45:00,50.0,48.61
27383,2019-01-11 07:00:00,54.78,69.14
27384,2019-01-11 07:15:00,54.78,43.71
27385,2019-01-11 07:30:00,54.78,40.27
27386,2019-01-11 07:45:00,54.78,40.27
27387,2019-01-11 08:00:00,60.02,69.14
27388,2019-01-11 08:15:00,60.02,51.42
27389,2019-01-11 08:30:00,60.02,44.22
27390,2019-01-11 08:45:00,60.02,44.45
27391,2019-01-11 09:00:00,69.96,53.57
27392,2019-01-11 09:15:00,69.96,53.57
27393,2019-01-11 09:30:00,69.96,50.77
27394,2019-01-11 09:45:00,69.96,45.1
27395,2019-01-11 10:00:00,70.27,41.93
27396,2019-01-11 10:15:00,70.27,44.6
27397,2019-01-11 10:30:00,70.27,45.08
27398,2019-01-11 10:45:00,70.27,40.27
27399,2019-01-11 11:00:00,71.33,37.28
27400,2019-01-11 11:15:00,71.33,211.67
27401,2019-01-11 11:30:00,71.33,52.55
27402,2019-01-11 11:45:00,71.33,53.57
27403,2019-01-11 12:00:00,53.61,46.87
27404,2019-01-11 12:15:00,53.61,49.34
27405,2019-01-11 12:30:00,53.61,45.07
27406,2019-01-11 12:45:00,53.61,38.86
27407,2019-01-11 13:00:00,52.48,33.28
27408,2019-01-11 13:15:00,52.48,33.28
27409,2019-01-11 13:30:00,52.48,33.28
27410,2019-01-11 13:45:00,52.48,33.28
27411,2019-01-11 14:00:00,50.96,23.43
27412,2019-01-11 14:15:00,50.96,43.93
27413,2019-01-11 14:30:00,50.96,22.65
27414,2019-01-11 14:45:00,50.96,18.6
27415,2019-01-11 15:00:00,50.69,33.17
27416,2019-01-11 15:15:00,50.69,34.36
27417,2019-01-11 15:30:00,50.69,29.25
27418,2019-01-11 15:45:00,50.69,34.79
27419,2019-01-11 16:00:00,51.17,37.28
27420,2019-01-11 16:15:00,51.17,23.52
27421,2019-01-11 16:30:00,51.17,33.28
27422,2019-01-11 16:45:00,51.17,37.28
27423,2019-01-11 17:00:00,65.0,43.75
27424,2019-01-11 17:15:00,65.0,44.52
27425,2019-01-11 17:30:00,65.0,53.57
27426,2019-01-11 17:45:00,65.0,38.63
27427,2019-01-11 18:00:00,52.11,38.42
27428,2019-01-11 18:15:00,52.11,33.28
27429,2019-01-11 18:30:00,52.11,39.44
27430,2019-01-11 18:45:00,52.11,35.52
27431,2019-01-11 19:00:00,51.28,33.28
27432,2019-01-11 19:15:00,51.28,25.31
27433,2019-01-11 19:30:00,51.28,33.28
27434,2019-01-11 19:45:00,51.28,43.89
27435,2019-01-11 20:00:00,51.17,43.94
27436,2019-01-11 20:15:00,51.17,43.84
27437,2019-01-11 20:30:00,51.17,54.28
27438,2019-01-11 20:45:00,51.17,32.8
27439,2019-01-11 21:00:00,47.37,35.68
27440,2019-01-11 21:15:00,47.37,141.21
27441,2019-01-11 21:30:00,47.37,68.47
27442,2019-01-11 21:45:00,47.37,44.07
27443,2019-01-11 22:00:00,46.45,49.04
27444,2019-01-11 22:15:00,46.45,90.67
27445,2019-01-11 22:30:00,46.45,53.28
27446,2019-01-11 22:45:00,46.45,40.65
27447,2019-01-11 23:00:00,45.88,42.88
27448,2019-01-11 23:15:00,45.88,42.72
27449,2019-01-11 23:30:00,45.88,68.28
27450,2019-01-11 23:45:00,45.88,49.04
27451,2019-01-12 00:00:00,46.8,53.45
27452,2019-01-12 00:15:00,46.8,46.91
27453,2019-01-12 00:30:00,46.8,50.91
27454,2019-01-12 00:45:00,46.8,54.28
27455,2019-01-12 01:00:00,46.48,41.84
27456,2019-01-12 01:15:00,46.48,-104.51
27457,2019-01-12 01:30:00,46.48,41.76
27458,2019-01-12 01:45:00,46.48,41.79
27459,2019-01-12 02:00:00,49.0,38.91
27460,2019-01-12 02:15:00,49.0,41.88
27461,2019-01-12 02:30:00,49.0,45.96
27462,2019-01-12 02:45:00,49.0,42.91
27463,2019-01-12 03:00:00,43.69,46.91
27464,2019-01-12 03:15:00,43.69,46.91
27465,2019-01-12 03:30:00,43.69,43.95
27466,2019-01-12 03:45:00,43.69,41.64
27467,2019-01-12 04:00:00,46.27,21.6
27468,2019-01-12 04:15:00,46.27,50.91
27469,2019-01-12 04:30:00,46.27,45.53
27470,2019-01-12 04:45:00,46.27,33.28
27471,2019-01-12 05:00:00,42.6,23.39
27472,2019-01-12 05:15:00,42.6,41.54
27473,2019-01-12 05:30:00,42.6,41.54
27474,2019-01-12 05:45:00,42.6,41.51
27475,2019-01-12 06:00:00,42.98,44.58
27476,2019-01-12 06:15:00,42.98,41.6
27477,2019-01-12 06:30:00,42.98,44.04
27478,2019-01-12 06:45:00,42.98,42.7
27479,2019-01-12 07:00:00,50.99,42.7
27480,2019-01-12 07:15:00,50.99,42.7
27481,2019-01-12 07:30:00,50.99,38.77
27482,2019-01-12 07:45:00,50.99,42.32
27483,2019-01-12 08:00:00,54.5,41.82
27484,2019-01-12 08:15:00,54.5,35.78
27485,2019-01-12 08:30:00,54.5,43.62
27486,2019-01-12 08:45:00,54.5,21.81
27487,2019-01-12 09:00:00,62.11,42.52
27488,2019-01-12 09:15:00,62.11,40.78
27489,2019-01-12 09:30:00,62.11,53.37
27490,2019-01-12 09:45:00,62.11,54.12
27491,2019-01-12 10:00:00,65.0,100.14
27492,2019-01-12 10:15:00,65.0,60.25
27493,2019-01-12 10:30:00,65.0,60.25
27494,2019-01-12 10:45:00,65.0,71.39
27495,2019-01-12 11:00:00,64.01,60.25
27496,2019-01-12 11:15:00,64.01,60.17
27497,2019-01-12 11:30:00,64.01,53.45
27498,2019-01-12 11:45:00,64.01,49.24
27499,2019-01-12 12:00:00,51.98,53.45
27500,2019-01-12 12:15:00,51.98,41.4
27501,2019-01-12 12:30:00,51.98,41.4
27502,2019-01-12 12:45:00,51.98,41.4
27503,2019-01-12 13:00:00,49.0,43.65
27504,2019-01-12 13:15:00,49.0,42.72
27505,2019-01-12 13:30:00,49.0,41.24
27506,2019-01-12 13:45:00,49.0,41.24
27507,2019-01-12 14:00:00,51.75,41.24
27508,2019-01-12 14:15:00,51.75,53.45
27509,2019-01-12 14:30:00,51.75,49.24
27510,2019-01-12 14:45:00,51.75,46.54
27511,2019-01-12 15:00:00,52.5,42.52
27512,2019-01-12 15:15:00,52.5,71.57
27513,2019-01-12 15:30:00,52.5,61.02
27514,2019-01-12 15:45:00,52.5,53.45
27515,2019-01-12 16:00:00,52.81,64.4
27516,2019-01-12 16:15:00,52.81,57.81
27517,2019-01-12 16:30:00,52.81,44.21
27518,2019-01-12 16:45:00,52.81,53.45
27519,2019-01-12 17:00:00,59.47,118.45
27520,2019-01-12 17:15:00,59.47,42.55
27521,2019-01-12 17:30:00,59.47,57.48
27522,2019-01-12 17:45:00,59.47,54.72
27523,2019-01-12 18:00:00,49.9,62.73
27524,2019-01-12 18:15:00,49.9,42.55
27525,2019-01-12 18:30:00,49.9,41.24
27526,2019-01-12 18:45:00,49.9,33.45
27527,2019-01-12 19:00:00,49.59,39.05
27528,2019-01-12 19:15:00,49.59,41.87
27529,2019-01-12 19:30:00,49.59,41.1
27530,2019-01-12 19:45:00,49.59,38.98
27531,2019-01-12 20:00:00,48.42,38.98
27532,2019-01-12 20:15:00,48.42,68.45
27533,2019-01-12 20:30:00,48.42,53.45
27534,2019-01-12 20:45:00,48.42,53.45
27535,2019-01-12 21:00:00,49.0,70.19
27536,2019-01-12 21:15:00,49.0,53.45
27537,2019-01-12 21:30:00,49.0,81.12
27538,2019-01-12 21:45:00,49.0,53.45
27539,2019-01-12 22:00:00,47.58,51.55
27540,2019-01-12 22:15:00,47.58,53.61
27541,2019-01-12 22:30:00,47.58,49.31
27542,2019-01-12 22:45:00,47.58,42.6
27543,2019-01-12 23:00:00,47.55,37.04
27544,2019-01-12 23:15:00,47.55,70.12
27545,2019-01-12 23:30:00,47.55,62.55
27546,2019-01-12 23:45:00,47.55,49.04
27547,2019-01-13 00:00:00,52.4,34.19
27548,2019-01-13 00:15:00,52.4,14.48
27549,2019-01-13 00:30:00,52.4,43.92
27550,2019-01-13 00:45:00,52.4,44.61
27551,2019-01-13 01:00:00,47.93,44.61
27552,2019-01-13 01:15:00,47.93,53.45
27553,2019-01-13 01:30:00,47.93,49.2
27554,2019-01-13 01:45:00,47.93,44.19
27555,2019-01-13 02:00:00,43.44,49.2
27556,2019-01-13 02:15:00,43.44,69.67
27557,2019-01-13 02:30:00,43.44,59.05
27558,2019-01-13 02:45:00,43.44,49.2
27559,2019-01-13 03:00:00,33.48,33.45
27560,2019-01-13 03:15:00,33.48,41.59
27561,2019-01-13 03:30:00,33.48,66.47
27562,2019-01-13 03:45:00,33.48,40.02
27563,2019-01-13 04:00:00,34.63,53.45
27564,2019-01-13 04:15:00,34.63,42.1
27565,2019-01-13 04:30:00,34.63,39.92
27566,2019-01-13 04:45:00,34.63,43.34
27567,2019-01-13 05:00:00,34.63,38.03
27568,2019-01-13 05:15:00,34.63,37.2
27569,2019-01-13 05:30:00,34.63,41.66
27570,2019-01-13 05:45:00,34.63,39.92
27571,2019-01-13 06:00:00,28.97,33.45
27572,2019-01-13 06:15:00,28.97,34.19
27573,2019-01-13 06:30:00,28.97,34.19
27574,2019-01-13 06:45:00,28.97,25.97
27575,2019-01-13 07:00:00,40.0,-42.19
27576,2019-01-13 07:15:00,40.0,-26.82
27577,2019-01-13 07:30:00,40.0,-21.12
27578,2019-01-13 07:45:00,40.0,34.19
27579,2019-01-13 08:00:00,38.3,37.84
27580,2019-01-13 08:15:00,38.3,34.19
27581,2019-01-13 08:30:00,38.3,19.19
27582,2019-01-13 08:45:00,38.3,34.19
27583,2019-01-13 09:00:00,47.33,-28.08
27584,2019-01-13 09:15:00,47.33,63.29
27585,2019-01-13 09:30:00,47.33,145.12
27586,2019-01-13 09:45:00,47.33,145.12
27587,2019-01-13 10:00:00,48.8,305.45
27588,2019-01-13 10:15:00,48.8,42.56
27589,2019-01-13 10:30:00,48.8,69.19
27590,2019-01-13 10:45:00,48.8,75.59
27591,2019-01-13 11:00:00,51.5,119.19
27592,2019-01-13 11:15:00,51.5,57.15
27593,2019-01-13 11:30:00,51.5,42.31
27594,2019-01-13 11:45:00,51.5,49.26
27595,2019-01-13 12:00:00,51.52,49.84
27596,2019-01-13 12:15:00,51.52,54.39
27597,2019-01-13 12:30:00,51.52,54.19
27598,2019-01-13 12:45:00,51.52,49.84
27599,2019-01-13 13:00:00,50.99,49.54
27600,2019-01-13 13:15:00,50.99,58.5
27601,2019-01-13 13:30:00,50.99,54.19
27602,2019-01-13 13:45:00,50.99,49.65
27603,2019-01-13 14:00:00,50.0,46.36
27604,2019-01-13 14:15:00,50.0,66.55
27605,2019-01-13 14:30:00,50.0,55.21
27606,2019-01-13 14:45:00,50.0,50.08
27607,2019-01-13 15:00:00,50.84,46.11
27608,2019-01-13 15:15:00,50.84,98.41
27609,2019-01-13 15:30:00,50.84,56.41
27610,2019-01-13 15:45:00,50.84,49.84
27611,2019-01-13 16:00:00,51.82,42.33
27612,2019-01-13 16:15:00,51.82,13.5
27613,2019-01-13 16:30:00,51.82,37.12
27614,2019-01-13 16:45:00,51.82,44.46
27615,2019-01-13 17:00:00,72.5,49.84
27616,2019-01-13 17:15:00,72.5,42.37
27617,2019-01-13 17:30:00,72.5,214.91
27618,2019-01-13 17:45:00,72.5,214.91
27619,2019-01-13 18:00:00,51.55,136.58
27620,2019-01-13 18:15:00,51.55,42.34
27621,2019-01-13 18:30:00,51.55,39.15
27622,2019-01-13 18:45:00,51.55,39.15
27623,2019-01-13 19:00:00,51.73,41.49
27624,2019-01-13 19:15:00,51.73,49.84
27625,2019-01-13 19:30:00,51.73,46.13
27626,2019-01-13 19:45:00,51.73,46.55
27627,2019-01-13 20:00:00,48.28,46.9
27628,2019-01-13 20:15:00,48.28,45.74
27629,2019-01-13 20:30:00,48.28,49.84
27630,2019-01-13 20:45:00,48.28,41.68
27631,2019-01-13 21:00:00,47.61,34.37
27632,2019-01-13 21:15:00,47.61,21.98
27633,2019-01-13 21:30:00,47.61,49.84
27634,2019-01-13 21:45:00,47.61,44.06
27635,2019-01-13 22:00:00,45.1,34.19
27636,2019-01-13 22:15:00,45.1,42.5
27637,2019-01-13 22:30:00,45.1,42.52
27638,2019-01-13 22:45:00,45.1,42.53
27639,2019-01-13 23:00:00,42.2,21.77
27640,2019-01-13 23:15:00,42.2,45.14
27641,2019-01-13 23:30:00,42.2,43.95
27642,2019-01-13 23:45:00,42.2,44.05
27643,2019-01-14 00:00:00,46.52,67.48
27644,2019-01-14 00:15:00,46.52,27.02
27645,2019-01-14 00:30:00,46.52,31.82
27646,2019-01-14 00:45:00,46.52,35.82
27647,2019-01-14 01:00:00,42.4,17.08
27648,2019-01-14 01:15:00,42.4,-43.16
27649,2019-01-14 01:30:00,42.4,31.82
27650,2019-01-14 01:45:00,42.4,31.82
27651,2019-01-14 02:00:00,46.48,-16.6
27652,2019-01-14 02:15:00,46.48,31.82
27653,2019-01-14 02:30:00,46.48,31.78
27654,2019-01-14 02:45:00,46.48,35.82
27655,2019-01-14 03:00:00,46.37,42.01
27656,2019-01-14 03:15:00,46.37,47.82
27657,2019-01-14 03:30:00,46.37,44.05
27658,2019-01-14 03:45:00,46.37,46.35
27659,2019-01-14 04:00:00,45.0,50.18
27660,2019-01-14 04:15:00,45.0,42.07
27661,2019-01-14 04:30:00,45.0,51.82
27662,2019-01-14 04:45:00,45.0,69.97
27663,2019-01-14 05:00:00,46.67,56.0
27664,2019-01-14 05:15:00,46.67,55.58
27665,2019-01-14 05:30:00,46.67,61.24
27666,2019-01-14 05:45:00,46.67,66.89
27667,2019-01-14 06:00:00,50.41,66.89
27668,2019-01-14 06:15:00,50.41,40.36
27669,2019-01-14 06:30:00,50.41,41.92
27670,2019-01-14 06:45:00,50.41,41.86
27671,2019-01-14 07:00:00,58.0,41.86
27672,2019-01-14 07:15:00,58.0,43.97
27673,2019-01-14 07:30:00,58.0,30.61
27674,2019-01-14 07:45:00,58.0,56.6
27675,2019-01-14 08:00:00,63.14,122.12
27676,2019-01-14 08:15:00,63.14,188.96
27677,2019-01-14 08:30:00,63.14,67.48
27678,2019-01-14 08:45:00,63.14,67.48
27679,2019-01-14 09:00:00,66.3,68.54
27680,2019-01-14 09:15:00,66.3,197.72
27681,2019-01-14 09:30:00,66.3,56.26
27682,2019-01-14 09:45:00,66.3,49.53
27683,2019-01-14 10:00:00,65.5,44.28
27684,2019-01-14 10:15:00,65.5,78.96
27685,2019-01-14 10:30:00,65.5,44.28
27686,2019-01-14 10:45:00,65.5,59.89
27687,2019-01-14 11:00:00,51.94,52.35
27688,2019-01-14 11:15:00,51.94,40.28
27689,2019-01-14 11:30:00,51.94,43.61
27690,2019-01-14 11:45:00,51.94,43.62
27691,2019-01-14 12:00:00,48.3,40.28
27692,2019-01-14 12:15:00,48.3,38.44
27693,2019-01-14 12:30:00,48.3,39.67
27694,2019-01-14 12:45:00,48.3,-10.38
27695,2019-01-14 13:00:00,51.57,2.78
27696,2019-01-14 13:15:00,51.57,36.39
27697,2019-01-14 13:30:00,51.57,38.32
27698,2019-01-14 13:45:00,51.57,40.28
27699,2019-01-14 14:00:00,51.73,36.39
27700,2019-01-14 14:15:00,51.73,52.48
27701,2019-01-14 14:30:00,51.73,44.58
27702,2019-01-14 14:45:00,51.73,52.48
27703,2019-01-14 15:00:00,62.12,46.08
27704,2019-01-14 15:15:00,62.12,52.48
27705,2019-01-14 15:30:00,62.12,76.04
27706,2019-01-14 15:45:00,62.12,186.13
27707,2019-01-14 16:00:00,65.17,80.12
27708,2019-01-14 16:15:00,65.17,17.48
27709,2019-01-14 16:30:00,65.17,52.37
27710,2019-01-14 16:45:00,65.17,67.48
27711,2019-01-14 17:00:00,85.74,194.59
27712,2019-01-14 17:15:00,85.74,85.74
27713,2019-01-14 17:30:00,85.74,251.63
27714,2019-01-14 17:45:00,85.74,251.63
27715,2019-01-14 18:00:00,63.14,385.74
27716,2019-01-14 18:15:00,63.14,44.03
27717,2019-01-14 18:30:00,63.14,67.48
27718,2019-01-14 18:45:00,63.14,35.48
27719,2019-01-14 19:00:00,56.0,49.49
27720,2019-01-14 19:15:00,56.0,169.16
27721,2019-01-14 19:30:00,56.0,41.22
27722,2019-01-14 19:45:00,56.0,43.9
27723,2019-01-14 20:00:00,52.14,52.48
27724,2019-01-14 20:15:00,52.14,158.45
27725,2019-01-14 20:30:00,52.14,158.45
27726,2019-01-14 20:45:00,52.14,26.82
27727,2019-01-14 21:00:00,55.0,32.48
27728,2019-01-14 21:15:00,55.0,166.38
27729,2019-01-14 21:30:00,55.0,166.38
27730,2019-01-14 21:45:00,55.0,67.48
27731,2019-01-14 22:00:00,51.68,40.78
27732,2019-01-14 22:15:00,51.68,44.24
27733,2019-01-14 22:30:00,51.68,51.12
27734,2019-01-14 22:45:00,51.68,34.66
27735,2019-01-14 23:00:00,47.43,32.48
27736,2019-01-14 23:15:00,47.43,149.12
27737,2019-01-14 23:30:00,47.43,142.12
27738,2019-01-14 23:45:00,47.43,52.48
27739,2019-01-15 00:00:00,46.67,33.22
27740,2019-01-15 00:15:00,46.67,143.28
27741,2019-01-15 00:30:00,46.67,143.28
27742,2019-01-15 00:45:00,46.67,42.02
27743,2019-01-15 01:00:00,42.0,38.52
27744,2019-01-15 01:15:00,42.0,141.02
27745,2019-01-15 01:30:00,42.0,342.0
27746,2019-01-15 01:45:00,42.0,40.03
27747,2019-01-15 02:00:00,38.3,42.56
27748,2019-01-15 02:15:00,38.3,45.84
27749,2019-01-15 02:30:00,38.3,43.02
27750,2019-01-15 02:45:00,38.3,35.36
27751,2019-01-15 03:00:00,36.0,19.18
27752,2019-01-15 03:15:00,36.0,33.24
27753,2019-01-15 03:30:00,36.0,40.5
27754,2019-01-15 03:45:00,36.0,40.5
27755,2019-01-15 04:00:00,42.2,-60.9
27756,2019-01-15 04:15:00,42.2,41.28
27757,2019-01-15 04:30:00,42.2,42.52
27758,2019-01-15 04:45:00,42.2,42.52
27759,2019-01-15 05:00:00,44.3,41.27
27760,2019-01-15 05:15:00,44.3,41.38
27761,2019-01-15 05:30:00,44.3,46.31
27762,2019-01-15 05:45:00,44.3,115.08
27763,2019-01-15 06:00:00,47.4,69.02
27764,2019-01-15 06:15:00,47.4,33.22
27765,2019-01-15 06:30:00,47.4,39.29
27766,2019-01-15 06:45:00,47.4,49.7
27767,2019-01-15 07:00:00,57.45,48.09
27768,2019-01-15 07:15:00,57.45,18.9
27769,2019-01-15 07:30:00,57.45,41.72
27770,2019-01-15 07:45:00,57.45,69.18
27771,2019-01-15 08:00:00,62.36,102.02
27772,2019-01-15 08:15:00,62.36,44.09
27773,2019-01-15 08:30:00,62.36,44.09
27774,2019-01-15 08:45:00,62.36,42.66
27775,2019-01-15 09:00:00,61.72,40.82
27776,2019-01-15 09:15:00,61.72,37.7
27777,2019-01-15 09:30:00,61.72,37.7
27778,2019-01-15 09:45:00,61.72,39.29
27779,2019-01-15 10:00:00,60.2,32.56
27780,2019-01-15 10:15:00,60.2,39.29
27781,2019-01-15 10:30:00,60.2,37.7
27782,2019-01-15 10:45:00,60.2,38.91
27783,2019-01-15 11:00:00,56.82,34.18
27784,2019-01-15 11:15:00,56.82,44.44
27785,2019-01-15 11:30:00,56.82,37.7
27786,2019-01-15 11:45:00,56.82,39.84
27787,2019-01-15 12:00:00,55.7,44.51
27788,2019-01-15 12:15:00,55.7,50.18
27789,2019-01-15 12:30:00,55.7,39.29
27790,2019-01-15 12:45:00,55.7,52.94
27791,2019-01-15 13:00:00,54.9,34.18
27792,2019-01-15 13:15:00,54.9,44.27
27793,2019-01-15 13:30:00,54.9,50.18
27794,2019-01-15 13:45:00,54.9,46.18
27795,2019-01-15 14:00:00,54.37,46.18
27796,2019-01-15 14:15:00,54.37,45.75
27797,2019-01-15 14:30:00,54.37,46.18
27798,2019-01-15 14:45:00,54.37,39.83
27799,2019-01-15 15:00:00,52.12,39.29
27800,2019-01-15 15:15:00,52.12,39.29
27801,2019-01-15 15:30:00,52.12,37.7
27802,2019-01-15 15:45:00,52.12,40.03
27803,2019-01-15 16:00:00,55.0,39.29
27804,2019-01-15 16:15:00,55.0,34.12
27805,2019-01-15 16:30:00,55.0,36.99
27806,2019-01-15 16:45:00,55.0,34.18
27807,2019-01-15 17:00:00,62.8,44.16
27808,2019-01-15 17:15:00,62.8,45.35
27809,2019-01-15 17:30:00,62.8,39.29
27810,2019-01-15 17:45:00,62.8,44.66
27811,2019-01-15 18:00:00,50.86,39.29
27812,2019-01-15 18:15:00,50.86,28.48
27813,2019-01-15 18:30:00,50.86,5.3
27814,2019-01-15 18:45:00,50.86,5.22
27815,2019-01-15 19:00:00,51.07,43.01
27816,2019-01-15 19:15:00,51.07,54.18
27817,2019-01-15 19:30:00,51.07,41.85
27818,2019-01-15 19:45:00,51.07,33.53
27819,2019-01-15 20:00:00,50.82,33.22
27820,2019-01-15 20:15:00,50.82,28.0
27821,2019-01-15 20:30:00,50.82,33.22
27822,2019-01-15 20:45:00,50.82,19.18
27823,2019-01-15 21:00:00,49.99,19.18
27824,2019-01-15 21:15:00,49.99,69.18
27825,2019-01-15 21:30:00,49.99,39.29
27826,2019-01-15 21:45:00,49.99,33.22
27827,2019-01-15 22:00:00,48.79,1.04
27828,2019-01-15 22:15:00,48.79,35.29
27829,2019-01-15 22:30:00,48.79,33.22
27830,2019-01-15 22:45:00,48.79,25.21
27831,2019-01-15 23:00:00,47.1,12.24
27832,2019-01-15 23:15:00,47.1,58.81
27833,2019-01-15 23:30:00,47.1,28.0
27834,2019-01-15 23:45:00,47.1,33.22
27835,2019-01-16 00:00:00,41.6,383.02
27836,2019-01-16 00:15:00,41.6,18.94
27837,2019-01-16 00:30:00,41.6,34.74
27838,2019-01-16 00:45:00,41.6,31.24
27839,2019-01-16 01:00:00,38.3,-26.81
27840,2019-01-16 01:15:00,38.3,29.55
27841,2019-01-16 01:30:00,38.3,31.24
27842,2019-01-16 01:45:00,38.3,-7.93
27843,2019-01-16 02:00:00,44.2,18.94
27844,2019-01-16 02:15:00,44.2,38.97
27845,2019-01-16 02:30:00,44.2,38.74
27846,2019-01-16 02:45:00,44.2,41.13
27847,2019-01-16 03:00:00,42.1,41.2
27848,2019-01-16 03:15:00,42.1,43.17
27849,2019-01-16 03:30:00,42.1,38.74
27850,2019-01-16 03:45:00,42.1,38.74
27851,2019-01-16 04:00:00,39.7,38.74
27852,2019-01-16 04:15:00,39.7,20.03
27853,2019-01-16 04:30:00,39.7,18.94
27854,2019-01-16 04:45:00,39.7,34.74
27855,2019-01-16 05:00:00,39.0,42.0
27856,2019-01-16 05:15:00,39.0,-21.1
27857,2019-01-16 05:30:00,39.0,31.24
27858,2019-01-16 05:45:00,39.0,42.81
27859,2019-01-16 06:00:00,46.63,41.43
27860,2019-01-16 06:15:00,46.63,11.63
27861,2019-01-16 06:30:00,46.63,5.78
27862,2019-01-16 06:45:00,46.63,44.98
27863,2019-01-16 07:00:00,60.05,41.26
27864,2019-01-16 07:15:00,60.05,-111.9
27865,2019-01-16 07:30:00,60.05,-22.29
27866,2019-01-16 07:45:00,60.05,50.73
27867,2019-01-16 08:00:00,63.14,72.86
27868,2019-01-16 08:15:00,63.14,17.03
27869,2019-01-16 08:30:00,63.14,43.39
27870,2019-01-16 08:45:00,63.14,44.39
27871,2019-01-16 09:00:00,60.2,46.73
27872,2019-01-16 09:15:00,60.2,34.73
27873,2019-01-16 09:30:00,60.2,43.36
27874,2019-01-16 09:45:00,60.2,40.47
27875,2019-01-16 10:00:00,56.01,38.73
27876,2019-01-16 10:15:00,56.01,42.45
27877,2019-01-16 10:30:00,56.01,40.47
27878,2019-01-16 10:45:00,56.01,38.73
27879,2019-01-16 11:00:00,56.74,40.78
27880,2019-01-16 11:15:00,56.74,50.73
27881,2019-01-16 11:30:00,56.74,45.42
27882,2019-01-16 11:45:00,56.74,49.39
27883,2019-01-16 12:00:00,54.0,46.73
27884,2019-01-16 12:15:00,54.0,103.98
27885,2019-01-16 12:30:00,54.0,66.08
27886,2019-01-16 12:45:00,54.0,43.29
27887,2019-01-16 13:00:00,52.69,48.32
27888,2019-01-16 13:15:00,52.69,46.73
27889,2019-01-16 13:30:00,52.69,44.49
27890,2019-01-16 13:45:00,52.69,44.64
27891,2019-01-16 14:00:00,55.32,43.25
27892,2019-01-16 14:15:00,55.32,116.12
27893,2019-01-16 14:30:00,55.32,50.73
27894,2019-01-16 14:45:00,55.32,51.97
27895,2019-01-16 15:00:00,53.72,50.73
27896,2019-01-16 15:15:00,53.72,43.71
27897,2019-01-16 15:30:00,53.72,43.7
27898,2019-01-16 15:45:00,53.72,50.73
