date,radiation,key,minutes,error,panel_size,correction_factor,conversion_factor,n_panels,total_volume
2018-07-07 16:00:00,548.7097104845948,4,90,4.091985722560484,937.2,3.6,2.7800000000000003e-07,80,0.16083191914334227
2018-07-07 17:00:00,327.6266589164652,4,90,3.791700935018765,937.2,3.6,2.7800000000000003e-07,80,0.09603042065634386
2018-07-07 18:00:00,175.4159002807013,4,90,3.9754311678345906,937.2,3.6,2.7800000000000003e-07,80,0.05141603174014616
2018-07-07 19:00:00,39.8528528143548,4,90,4.127156278509235,937.2,3.6,2.7800000000000003e-07,80,0.011681241791418565
2018-07-07 20:00:00,0.0,4,90,3.8714379020745264,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-07 21:00:00,0.0,4,90,4.037809182348414,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-07 22:00:00,0.0,4,90,3.9188565388565673,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-07 23:00:00,0.0,4,90,4.085051767671519,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-08 00:00:00,0.0,4,90,4.015075831754693,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-08 01:00:00,0.0,4,90,4.2397738191019245,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-08 02:00:00,0.0,4,90,3.9535373542631342,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-08 03:00:00,10.753157991791683,4,90,4.048247714556869,937.2,3.6,2.7800000000000003e-07,80,0.0031518506117634657
2018-07-08 04:00:00,98.15655457280205,4,90,3.9759617042147664,937.2,3.6,2.7800000000000003e-07,80,0.0287705990012458
2018-07-08 05:00:00,270.8773711976643,4,90,4.0599887017916885,937.2,3.6,2.7800000000000003e-07,80,0.07939667665758753
2018-07-08 06:00:00,450.4662227898299,4,90,3.7315348509641617,937.2,3.6,2.7800000000000003e-07,80,0.13203583923557108
2018-07-08 07:00:00,715.086897671024,4,90,3.981691443444016,937.2,3.6,2.7800000000000003e-07,80,0.20959862001552537
2018-07-08 08:00:00,940.5174079887721,4,90,4.063258681738992,937.2,3.6,2.7800000000000003e-07,80,0.2756743990934034
2018-07-08 09:00:00,1058.0160582777935,4,90,3.9653916449858735,937.2,3.6,2.7800000000000003e-07,80,0.3101143462305632
2018-07-08 10:00:00,1158.8858006918742,4,90,4.031783607538593,937.2,3.6,2.7800000000000003e-07,80,0.33968020582073477
2018-07-08 11:00:00,1176.7389587330154,4,90,4.02992794086649,937.2,3.6,2.7800000000000003e-07,80,0.3449131324769629
2018-07-08 12:00:00,1154.370364535404,4,90,3.8953761114766356,937.2,3.6,2.7800000000000003e-07,80,0.3383566894897171
2018-07-08 13:00:00,1098.4154979686339,4,90,3.9085172839982523,937.2,3.6,2.7800000000000003e-07,80,0.32195579771873767
2018-07-08 14:00:00,1040.4865000112516,4,90,4.096403543351383,937.2,3.6,2.7800000000000003e-07,80,0.3049762696777478
2018-07-08 15:00:00,851.1616397383553,4,90,4.082310022725926,937.2,3.6,2.7800000000000003e-07,80,0.2494833924105615
2018-07-08 16:00:00,614.5127224935401,4,90,3.9702013163321794,937.2,3.6,2.7800000000000003e-07,80,0.1801193939311758
2018-07-08 17:00:00,401.88234165192296,4,90,4.016313220756256,937.2,3.6,2.7800000000000003e-07,80,0.11779545184395597
2018-07-08 18:00:00,190.90937569738796,4,90,4.0890897070391,937.2,3.6,2.7800000000000003e-07,80,0.05595731347409838
2018-07-08 19:00:00,37.459416128646815,4,90,4.119248508992089,937.2,3.6,2.7800000000000003e-07,80,0.010979703239876376
2018-07-08 20:00:00,0.0,4,90,3.907077341920648,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-08 21:00:00,0.0,4,90,3.8031470749759593,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-08 22:00:00,0.0,4,90,3.9969159354315336,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-08 23:00:00,0.0,4,90,4.007758711512097,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-09 00:00:00,0.0,4,90,3.881538906705271,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-09 01:00:00,0.0,4,90,4.089430831706546,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-09 02:00:00,0.0,4,90,4.081351608212838,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-09 03:00:00,8.880866289003865,4,90,3.789169616641649,937.2,3.6,2.7800000000000003e-07,80,0.00260306450136352
2018-07-09 04:00:00,75.0486634529324,4,90,4.015981990792369,937.2,3.6,2.7800000000000003e-07,80,0.021997461210624604
2018-07-09 05:00:00,194.07632097239784,4,90,4.091200442105883,937.2,3.6,2.7800000000000003e-07,80,0.05688557458679483
2018-07-09 06:00:00,338.4722361875081,4,90,4.049013666542153,937.2,3.6,2.7800000000000003e-07,80,0.09920936021835516
2018-07-09 07:00:00,480.67956736076917,4,90,3.8608800591226444,937.2,3.6,2.7800000000000003e-07,80,0.1408916515134179
2018-07-09 08:00:00,635.3909968573402,4,90,4.0064062856029325,937.2,3.6,2.7800000000000003e-07,80,0.18623901031515716
2018-07-09 09:00:00,660.1709525683927,4,90,3.924479004679281,937.2,3.6,2.7800000000000003e-07,80,0.1935022457876548
2018-07-09 10:00:00,627.5668269477117,4,90,3.893396367259941,937.2,3.6,2.7800000000000003e-07,80,0.18394567334986495
2018-07-09 11:00:00,644.5737939822698,4,90,4.064307666489188,937.2,3.6,2.7800000000000003e-07,80,0.18893057355248727
2018-07-09 12:00:00,564.5694656777205,4,90,4.1350933627116175,937.2,3.6,2.7800000000000003e-07,80,0.1654805608861707
2018-07-09 13:00:00,498.97736037650645,4,90,4.2375996634947475,937.2,3.6,2.7800000000000003e-07,80,0.14625490481580553
2018-07-09 14:00:00,415.74643087178936,4,90,3.99276284150578,937.2,3.6,2.7800000000000003e-07,80,0.12185914533032854
2018-07-09 15:00:00,376.93354087958835,4,90,4.086000443139169,937.2,3.6,2.7800000000000003e-07,80,0.11048272631373748
2018-07-09 16:00:00,264.0651695683045,4,90,4.023850202945592,937.2,3.6,2.7800000000000003e-07,80,0.07739995700654703
2018-07-09 17:00:00,152.14461301197488,4,90,3.8185314638299577,937.2,3.6,2.7800000000000003e-07,80,0.04459500101871085
2018-07-09 18:00:00,69.65645316831005,4,90,4.001807004283521,937.2,3.6,2.7800000000000003e-07,80,0.020416954228646138
2018-07-09 19:00:00,12.572666731595788,4,90,3.9060712175831576,937.2,3.6,2.7800000000000003e-07,80,0.0036851655448313296
2018-07-09 20:00:00,0.0,4,90,4.032680910614654,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-09 21:00:00,0.0,4,90,3.913283344330042,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-09 22:00:00,0.0,4,90,3.8965689428391674,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-09 23:00:00,0.0,4,90,3.878169963970858,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-10 00:00:00,0.0,4,90,3.9976872028123056,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-10 01:00:00,0.0,4,90,4.043300243104665,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-10 02:00:00,0.0,4,90,4.1144357972053,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-10 03:00:00,2.519691437135582,4,90,4.031506299416931,937.2,3.6,2.7800000000000003e-07,80,0.0007385449933548043
2018-07-10 04:00:00,26.39139747449828,4,90,4.099634559145364,937.2,3.6,2.7800000000000003e-07,80,0.007735564039771959
2018-07-10 05:00:00,69.23769009883043,4,90,4.1258958718111245,937.2,3.6,2.7800000000000003e-07,80,0.020294210878485118
2018-07-10 06:00:00,129.27051456622215,4,90,4.242724580634984,937.2,3.6,2.7800000000000003e-07,80,0.03789039003514518
2018-07-10 07:00:00,193.87712892312564,4,90,4.06025400886127,937.2,3.6,2.7800000000000003e-07,80,0.05682718954466712
2018-07-10 08:00:00,258.4139084765423,4,90,4.025922624756258,937.2,3.6,2.7800000000000003e-07,80,0.07574351982382338
2018-07-10 09:00:00,353.1972206879206,4,90,4.170594487827844,937.2,3.6,2.7800000000000003e-07,80,0.1035253901177819
2018-07-10 10:00:00,422.88555072866046,4,90,4.083384919528405,937.2,3.6,2.7800000000000003e-07,80,0.12395168775419216
2018-07-10 11:00:00,541.3230713473504,4,90,4.1087140140216345,937.2,3.6,2.7800000000000003e-07,80,0.1586668265164719
2018-07-10 12:00:00,624.676773998627,4,90,4.124129723118643,937.2,3.6,2.7800000000000003e-07,80,0.18309857195299573
2018-07-10 13:00:00,608.6296952535879,4,90,3.9593718739814623,937.2,3.6,2.7800000000000003e-07,80,0.17839502393499246
2018-07-10 14:00:00,645.4822737576651,4,90,4.084522989963474,937.2,3.6,2.7800000000000003e-07,80,0.1891968574235176
2018-07-10 15:00:00,607.4548685591925,4,90,4.061545297512361,937.2,3.6,2.7800000000000003e-07,80,0.17805067130497693
2018-07-10 16:00:00,432.8327781714006,4,90,3.9170387164832636,937.2,3.6,2.7800000000000003e-07,80,0.1268673126268745
2018-07-10 17:00:00,299.4554903776431,4,90,3.9080651272775615,937.2,3.6,2.7800000000000003e-07,80,0.08777318916574771
2018-07-10 18:00:00,153.23156475991746,4,90,4.049058688949099,937.2,3.6,2.7800000000000003e-07,80,0.04491359668468407
2018-07-10 19:00:00,31.804623964012023,4,90,4.054772776288385,937.2,3.6,2.7800000000000003e-07,80,0.00932223106685479
2018-07-10 20:00:00,0.0,4,90,4.108268869054227,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-10 21:00:00,0.0,4,90,3.899905140460378,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-10 22:00:00,0.0,4,90,4.096097378853785,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-10 23:00:00,0.0,4,90,4.003532113204634,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-11 00:00:00,0.0,4,90,4.0911477541622485,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-11 01:00:00,0.0,4,90,4.064368676933454,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-11 02:00:00,0.0,4,90,3.88653687553263,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-11 03:00:00,5.365964928241459,4,90,3.9025199478119696,937.2,3.6,2.7800000000000003e-07,80,0.0015728142239414041
2018-07-11 04:00:00,86.01318861428649,4,90,3.9890174429814023,937.2,3.6,2.7800000000000003e-07,80,0.02521126550550148
2018-07-11 05:00:00,248.79610525331066,4,90,3.93937425438196,937.2,3.6,2.7800000000000003e-07,80,0.07292445225352419
2018-07-11 06:00:00,447.8740464715171,4,90,3.986639634795145,937.2,3.6,2.7800000000000003e-07,80,0.1312760482494338
2018-07-11 07:00:00,567.5586963394712,4,90,3.8243584508029222,937.2,3.6,2.7800000000000003e-07,80,0.16635673219297498
2018-07-11 08:00:00,642.5215861399406,4,90,4.108851070439268,937.2,3.6,2.7800000000000003e-07,80,0.1883290523483677
2018-07-11 09:00:00,742.2287743724878,4,90,4.022920186300746,937.2,3.6,2.7800000000000003e-07,80,0.21755415649617785
2018-07-11 10:00:00,712.7604761474469,4,90,3.906205726446018,937.2,3.6,2.7800000000000003e-07,80,0.20891672423124483
2018-07-11 11:00:00,708.1642821219172,4,90,3.6811658589833245,937.2,3.6,2.7800000000000003e-07,80,0.2075695370177576
2018-07-11 12:00:00,774.4882090496565,4,90,3.9980033375688033,937.2,3.6,2.7800000000000003e-07,80,0.22700969681279842
2018-07-11 13:00:00,732.3122090653508,4,90,3.906967437494369,937.2,3.6,2.7800000000000003e-07,80,0.2146475189805986
2018-07-11 14:00:00,695.4972973864765,4,90,4.019489527969522,937.2,3.6,2.7800000000000003e-07,80,0.20385672598884197
2018-07-11 15:00:00,615.0496707901647,4,90,4.055551095257628,937.2,3.6,2.7800000000000003e-07,80,0.18027677847053558
2018-07-11 16:00:00,460.11527055183814,4,90,3.968649233870302,937.2,3.6,2.7800000000000003e-07,80,0.1348640648707599
2018-07-11 17:00:00,311.9361271251894,4,90,4.135027368685194,937.2,3.6,2.7800000000000003e-07,80,0.09143137986637526
2018-07-11 18:00:00,136.68574077371665,4,90,3.9369430285858984,937.2,3.6,2.7800000000000003e-07,80,0.04006386179816555
2018-07-11 19:00:00,31.376578412289117,4,90,4.254451310140897,937.2,3.6,2.7800000000000003e-07,80,0.009196766934821176
2018-07-11 20:00:00,0.0,4,90,3.937692391258295,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-11 21:00:00,0.0,4,90,3.91178087625687,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-11 22:00:00,0.0,4,90,3.9030945609159007,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-11 23:00:00,0.0,4,90,4.042742303664569,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-12 00:00:00,0.0,4,90,4.047834079721683,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-12 01:00:00,0.0,4,90,4.0414616837913595,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-12 02:00:00,0.0,4,90,4.030164911969584,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-12 03:00:00,6.176393005666832,4,90,3.9528915236267737,937.2,3.6,2.7800000000000003e-07,80,0.0018103582304159016
2018-07-12 04:00:00,62.328542075004,4,90,4.0456660170387995,937.2,3.6,2.7800000000000003e-07,80,0.01826907533762497
2018-07-12 05:00:00,159.56397742952925,4,90,3.9368136297185314,937.2,3.6,2.7800000000000003e-07,80,0.04676968572958511
2018-07-12 06:00:00,267.07954014500126,4,90,3.7799846460150546,937.2,3.6,2.7800000000000003e-07,80,0.0782834970562232
2018-07-12 07:00:00,476.860370541299,4,90,3.8485578454783274,937.2,3.6,2.7800000000000003e-07,80,0.13977220940710075
2018-07-12 08:00:00,726.2847996386332,4,90,4.0244352534088765,937.2,3.6,2.7800000000000003e-07,80,0.21288082922272
2018-07-12 09:00:00,901.1824423209877,4,90,3.897531849475822,937.2,3.6,2.7800000000000003e-07,80,0.2641449548409951
2018-07-12 10:00:00,1013.6850632429092,4,90,3.8095034672663646,937.2,3.6,2.7800000000000003e-07,80,0.2971205193075848
2018-07-12 11:00:00,1188.0051716495598,4,90,3.941949968144537,937.2,3.6,2.7800000000000003e-07,80,0.3482153642585823
2018-07-12 12:00:00,1148.3583885014305,4,90,3.9534662110861505,937.2,3.6,2.7800000000000003e-07,80,0.3365945234027823
2018-07-12 13:00:00,1043.0212198302988,4,90,3.953645941076707,937.2,3.6,2.7800000000000003e-07,80,0.30571921962960497
2018-07-12 14:00:00,930.170773426386,4,90,4.012599723597243,937.2,3.6,2.7800000000000003e-07,80,0.2726417042794666
2018-07-12 15:00:00,789.9012724905319,4,90,4.028181787999525,937.2,3.6,2.7800000000000003e-07,80,0.23152740904880903
2018-07-12 16:00:00,613.998950020054,4,90,4.113895812529675,937.2,3.6,2.7800000000000003e-07,80,0.17996880244111302
2018-07-12 17:00:00,375.1883545497626,4,90,4.003343563051818,937.2,3.6,2.7800000000000003e-07,80,0.10997119597023272
2018-07-12 18:00:00,168.97373156468984,4,90,4.002338571480441,937.2,3.6,2.7800000000000003e-07,80,0.04952777217731415
2018-07-12 19:00:00,30.254738066333665,4,90,3.9841630375418817,937.2,3.6,2.7800000000000003e-07,80,0.008867945096306415
2018-07-12 20:00:00,0.0,4,90,4.061320191193031,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-12 21:00:00,0.0,4,90,3.9110258346022517,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-12 22:00:00,0.0,4,90,4.136239993874014,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-12 23:00:00,0.0,4,90,4.081891032667551,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-13 00:00:00,0.0,4,90,3.983922848493397,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-13 01:00:00,0.0,4,90,4.120669030696712,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-13 02:00:00,0.0,4,90,3.9732079114334518,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-13 03:00:00,6.923384365053535,4,90,4.028150903303875,937.2,3.6,2.7800000000000003e-07,80,0.002029308344871786
2018-07-13 04:00:00,75.29863302303399,4,90,4.03610763272544,937.2,3.6,2.7800000000000003e-07,80,0.022070729616338377
2018-07-13 05:00:00,191.1400030631417,4,90,4.186502462710838,937.2,3.6,2.7800000000000003e-07,80,0.056024912499835315
2018-07-13 06:00:00,309.52152950132216,4,90,4.07097778217933,937.2,3.6,2.7800000000000003e-07,80,0.09072363884706189
2018-07-13 07:00:00,499.321987770977,4,90,4.158850496791063,937.2,3.6,2.7800000000000003e-07,80,0.1463559183101596
2018-07-13 08:00:00,675.9426159355862,4,90,3.99301526858755,937.2,3.6,2.7800000000000003e-07,80,0.19812506699704852
2018-07-13 09:00:00,883.041461801035,4,90,4.005290826028791,937.2,3.6,2.7800000000000003e-07,80,0.2588276647394781
2018-07-13 10:00:00,1050.0324155791154,4,90,4.0576062430300315,937.2,3.6,2.7800000000000003e-07,80,0.30777426630770355
2018-07-13 11:00:00,1098.0054180036625,4,90,3.920572793585942,937.2,3.6,2.7800000000000003e-07,80,0.3218355994672609
2018-07-13 12:00:00,1074.0172211411789,4,90,3.970488802740033,937.2,3.6,2.7800000000000003e-07,80,0.31480443587663615
2018-07-13 13:00:00,1035.193722466142,4,90,4.084611481987242,937.2,3.6,2.7800000000000003e-07,80,0.303424907356445
2018-07-13 14:00:00,886.4835202282827,4,90,3.999361715396172,937.2,3.6,2.7800000000000003e-07,80,0.25983656407564776
2018-07-13 15:00:00,685.9868086420473,4,90,3.8283184298126116,937.2,3.6,2.7800000000000003e-07,80,0.20106911329030444
2018-07-13 16:00:00,524.704787684802,4,90,4.119370266416502,937.2,3.6,2.7800000000000003e-07,80,0.15379585302494092
2018-07-13 17:00:00,317.67011834964586,4,90,3.865187751782763,937.2,3.6,2.7800000000000003e-07,80,0.09311206602038183
2018-07-13 18:00:00,146.49506332144793,4,90,3.9228803567249653,937.2,3.6,2.7800000000000003e-07,80,0.042939065463605264
2018-07-13 19:00:00,30.800997002219408,4,90,4.106799600295921,937.2,3.6,2.7800000000000003e-07,80,0.009028058670622627
2018-07-13 20:00:00,0.0,4,90,3.916641936988809,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-13 21:00:00,0.0,4,90,3.9142287428139135,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-13 22:00:00,0.0,4,90,4.006109509421517,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-13 23:00:00,0.0,4,90,4.166673172044245,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-14 00:00:00,0.0,4,90,3.8951612922445698,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-14 01:00:00,0.0,4,90,3.9134466707597912,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-14 02:00:00,0.0,4,90,3.962075274670819,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-14 03:00:00,5.228835208604292,4,90,3.983874444650889,937.2,3.6,2.7800000000000003e-07,80,0.0015326202278093577
2018-07-14 04:00:00,78.29570710654365,4,90,4.034561396794519,937.2,3.6,2.7800000000000003e-07,80,0.02294919990300403
2018-07-14 05:00:00,237.64335123723475,4,90,3.946334841510904,937.2,3.6,2.7800000000000003e-07,80,0.06965547633080002
2018-07-14 06:00:00,421.19615942956517,4,90,3.9090130805528087,937.2,3.6,2.7800000000000003e-07,80,0.12345651145308827
2018-07-14 07:00:00,631.2353466949037,4,90,3.9483055305388817,937.2,3.6,2.7800000000000003e-07,80,0.18502095060500057
2018-07-14 08:00:00,852.1816323887948,4,90,4.144348364200826,937.2,3.6,2.7800000000000003e-07,80,0.24978236174233698
2018-07-14 09:00:00,1014.6675235703858,4,90,3.96645012878724,937.2,3.6,2.7800000000000003e-07,80,0.2974084875664493
2018-07-14 10:00:00,1117.5743073253786,4,90,3.896957375439916,937.2,3.6,2.7800000000000003e-07,80,0.3275714229181265
2018-07-14 11:00:00,1292.9318167832084,4,90,4.254814699409983,937.2,3.6,2.7800000000000003e-07,80,0.37897033976505445
2018-07-14 12:00:00,1235.6228483059865,4,90,4.053714491059214,937.2,3.6,2.7800000000000003e-07,80,0.3621725481309739
2018-07-14 13:00:00,1110.6314784368683,4,90,3.9059465117023615,937.2,3.6,2.7800000000000003e-07,80,0.3255364152025956
2018-07-14 14:00:00,1001.2165680231581,4,90,3.9612920594388052,937.2,3.6,2.7800000000000003e-07,80,0.29346588740167023
2018-07-14 15:00:00,831.9430162960444,4,90,3.9979240909255775,937.2,3.6,2.7800000000000003e-07,80,0.24385023514642212
2018-07-14 16:00:00,644.6358836362856,4,90,4.170713359555426,937.2,3.6,2.7800000000000003e-07,80,0.18894877260751314
2018-07-14 17:00:00,403.542225815352,4,90,4.145538114315013,937.2,3.6,2.7800000000000003e-07,80,0.11828197932917973
2018-07-14 18:00:00,172.06652915035284,4,90,3.855832586002304,937.2,3.6,2.7800000000000003e-07,80,0.05043429991268951
2018-07-14 19:00:00,32.01425585535971,4,90,3.9862108458035435,937.2,3.6,2.7800000000000003e-07,80,0.009383676123785385
2018-07-14 20:00:00,0.0,4,90,3.9813190256796585,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-14 21:00:00,0.0,4,90,3.861137275058555,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-14 22:00:00,0.0,4,90,3.9114845973730703,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-14 23:00:00,0.0,4,90,3.8855968945734967,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-15 00:00:00,0.0,4,90,4.020840475931877,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-15 01:00:00,0.0,4,90,4.009017782642093,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-15 02:00:00,0.0,4,90,4.085014266719744,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-15 03:00:00,6.1211814270915035,4,90,4.080787618061002,937.2,3.6,2.7800000000000003e-07,80,0.0017941752032677913
2018-07-15 04:00:00,101.56030396032638,4,90,4.140037868446426,937.2,3.6,2.7800000000000003e-07,80,0.029768269601598493
2018-07-15 05:00:00,285.1459723931058,4,90,4.07533323652496,937.2,3.6,2.7800000000000003e-07,80,0.08357893636596257
2018-07-15 06:00:00,484.2085994636873,4,90,3.8591968076806964,937.2,3.6,2.7800000000000003e-07,80,0.14192604364278175
2018-07-15 07:00:00,732.493864792987,4,90,4.09000238586208,937.2,3.6,2.7800000000000003e-07,80,0.21470076396376706
2018-07-15 08:00:00,892.8763562902914,4,90,3.902751454895414,937.2,3.6,2.7800000000000003e-07,80,0.2617103637787979
2018-07-15 09:00:00,1076.4281975756348,4,90,4.000197691606122,937.2,3.6,2.7800000000000003e-07,80,0.31551111549165606
2018-07-15 10:00:00,1130.6225290957063,4,90,3.81242580938489,937.2,3.6,2.7800000000000003e-07,80,0.3313959780674721
2018-07-15 11:00:00,1210.1031189774403,4,90,3.9388973458730634,937.2,3.6,2.7800000000000003e-07,80,0.35469247813129423
2018-07-15 12:00:00,1235.0458988550724,4,90,4.083640087142211,937.2,3.6,2.7800000000000003e-07,80,0.36200343888128106
2018-07-15 13:00:00,1187.674825395243,4,90,4.2284817993600115,937.2,3.6,2.7800000000000003e-07,80,0.3481185366992219
2018-07-15 14:00:00,978.4494770146987,4,90,3.9290228716865805,937.2,3.6,2.7800000000000003e-07,80,0.28679264129314447
2018-07-15 15:00:00,811.1249517356458,4,90,4.056258549076522,937.2,3.6,2.7800000000000003e-07,80,0.23774826681576886
2018-07-15 16:00:00,617.4208804788033,4,90,4.09991039122675,937.2,3.6,2.7800000000000003e-07,80,0.1809718020825257
2018-07-15 17:00:00,360.51545522868753,4,90,4.052158260385669,937.2,3.6,2.7800000000000003e-07,80,0.10567043272126193
2018-07-15 18:00:00,151.0302221314123,4,90,4.044323939920663,937.2,3.6,2.7800000000000003e-07,80,0.04426836268778277
2018-07-15 19:00:00,24.139177952361127,4,90,4.044260180500293,937.2,3.6,2.7800000000000003e-07,80,0.007075417552192003
2018-07-15 20:00:00,0.0,4,90,4.001344852287499,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-15 21:00:00,0.0,4,90,3.900637968346844,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-15 22:00:00,0.0,4,90,4.073012777896716,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-15 23:00:00,0.0,4,90,3.9438331618880937,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-16 00:00:00,0.0,4,90,3.950935034482228,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-16 01:00:00,0.0,4,90,3.9513917039695015,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-16 02:00:00,0.0,4,90,3.9592010272383065,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-16 03:00:00,5.9732075060176575,4,90,3.9821383373451056,937.2,3.6,2.7800000000000003e-07,80,0.0017508026708435815
2018-07-16 04:00:00,97.82580245474736,4,90,4.140774707079253,937.2,3.6,2.7800000000000003e-07,80,0.028673652479449276
2018-07-16 05:00:00,278.07361060208723,4,90,3.9760301784033913,937.2,3.6,2.7800000000000003e-07,80,0.08150596135205035
2018-07-16 06:00:00,473.8277373767787,4,90,3.815422142943362,937.2,3.6,2.7800000000000003e-07,80,0.13888331642309146
2018-07-16 07:00:00,683.003884612654,4,90,3.8601420536214994,937.2,3.6,2.7800000000000003e-07,80,0.2001947905160958
2018-07-16 08:00:00,873.8637059202858,4,90,3.9099047244755516,937.2,3.6,2.7800000000000003e-07,80,0.25613757913770085
2018-07-16 09:00:00,1067.5928342044738,4,90,4.04774534295535,937.2,3.6,2.7800000000000003e-07,80,0.3129213883186893
2018-07-16 10:00:00,1135.1173490515043,4,90,4.01323115342483,937.2,3.6,2.7800000000000003e-07,80,0.3327134515983421
2018-07-16 11:00:00,1121.533938711104,4,90,3.8050345672980628,937.2,3.6,2.7800000000000003e-07,80,0.3287320277018546
2018-07-16 12:00:00,1135.5721981368038,4,90,3.9493870601432155,937.2,3.6,2.7800000000000003e-07,80,0.33284677209533986
2018-07-16 13:00:00,1087.106971533778,4,90,4.199857912481094,937.2,3.6,2.7800000000000003e-07,80,0.3186411634513856
2018-07-16 14:00:00,918.5784823779484,4,90,4.085408121764329,937.2,3.6,2.7800000000000003e-07,80,0.26924389596486276
2018-07-16 15:00:00,784.1240566460963,4,90,4.260820141394988,937.2,3.6,2.7800000000000003e-07,80,0.22983405335669763
2018-07-16 16:00:00,546.6782972874227,4,90,4.073039700395232,937.2,3.6,2.7800000000000003e-07,80,0.16023649304310836
2018-07-16 17:00:00,322.1637279457429,4,90,3.8582482388711723,937.2,3.6,2.7800000000000003e-07,80,0.09442918478356713
2018-07-16 18:00:00,136.16374914694975,4,90,3.855964577612737,937.2,3.6,2.7800000000000003e-07,80,0.039910861197838036
2018-07-16 19:00:00,20.503240561908115,4,90,3.9524319155485523,937.2,3.6,2.7800000000000003e-07,80,0.006009690488832494
2018-07-16 20:00:00,0.0,4,90,3.9332605729412733,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-16 21:00:00,0.0,4,90,4.0278527989658315,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-16 22:00:00,0.0,4,90,4.197317015079783,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-16 23:00:00,0.0,4,90,4.071548924881617,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-17 00:00:00,0.0,4,90,4.0152061841770506,937.2,3.6,2.7800000000000003e-07,80,0.0
2018-07-17 01:00:00,0.0,4,90,3.9234683536955823,937.2,3.6,2.7800000000000003e-07,80,0.0
